Date,Adj Close,Close,High,Low,Open,Volume,Stock,20DMA,50DMA,RSI,Predicted_Signal
2025-06-05,1442.4000244140625,1442.4000244140625,1454.699951171875,1423.5999755859375,1428.0,13716817,RELIANCE,1424.4400024414062,1347.7899951171876,45.72649700040988,Hold
2025-06-06,1443.5,1443.5,1451.5,1437.0,1441.0,8182161,RELIANCE,1427.7550048828125,1351.1329956054688,50.90420304382592,Hold
2025-06-09,1448.800048828125,1448.800048828125,1457.5,1445.300048828125,1457.0,7885125,RELIANCE,1428.3700073242187,1354.0669970703125,58.742799484552904,Hold
2025-06-10,1438.5,1438.5,1453.9000244140625,1436.0,1450.0,7913181,RELIANCE,1429.510009765625,1357.127998046875,53.226940501563796,Hold
2025-06-11,1448.9000244140625,1448.9000244140625,1468.5999755859375,1443.0999755859375,1445.800048828125,8195700,RELIANCE,1430.735009765625,1360.6449975585938,64.66219106377734,Hold
2025-06-12,1441.5999755859375,1441.5999755859375,1457.0,1434.4000244140625,1453.5,8828114,RELIANCE,1430.1050109863281,1363.912998046875,55.938964951382594,Hold
2025-06-13,1427.9000244140625,1427.9000244140625,1435.5,1414.300048828125,1424.0,9757276,RELIANCE,1428.6800109863282,1366.9689990234374,47.35225811045147,Hold
2025-06-16,1437.800048828125,1437.800048828125,1442.4000244140625,1424.4000244140625,1426.9000244140625,8458093,RELIANCE,1428.530010986328,1370.6730004882813,56.15688557283474,Hold
2025-06-17,1431.199951171875,1431.199951171875,1448.0,1425.800048828125,1448.0,10366599,RELIANCE,1428.860009765625,1374.2739990234375,57.325815616561265,Hold
2025-06-18,1430.0999755859375,1430.0999755859375,1442.800048828125,1425.699951171875,1430.0,6681735,RELIANCE,1428.905010986328,1377.9019995117187,55.078408109244165,Hold
2025-06-19,1433.300048828125,1433.300048828125,1439.9000244140625,1425.699951171875,1430.0999755859375,10007230,RELIANCE,1430.1000122070313,1382.4740014648437,55.11550822713479,Hold
2025-06-20,1466.199951171875,1466.199951171875,1471.0,1428.0999755859375,1431.0,29010635,RELIANCE,1432.0700073242188,1388.4840014648437,67.8692810240268,Hold
2025-06-23,1456.800048828125,1456.800048828125,1463.800048828125,1442.0,1453.0,5989078,RELIANCE,1433.1700073242187,1393.9760034179687,67.31938386266151,Hold
2025-06-24,1450.800048828125,1450.800048828125,1475.0,1443.0999755859375,1465.0,16402744,RELIANCE,1434.6050109863281,1399.2850048828125,60.029400896198155,Hold
2025-06-25,1467.300048828125,1467.300048828125,1472.4000244140625,1460.5,1464.0,7525851,RELIANCE,1437.3250122070312,1404.2520068359374,59.31189632520171,Hold
2025-06-26,1495.300048828125,1495.300048828125,1498.800048828125,1465.0999755859375,1469.0999755859375,14657893,RELIANCE,1441.2000122070312,1409.3560083007812,66.12702905666916,Hold
2025-06-27,1515.4000244140625,1515.4000244140625,1522.0,1496.9000244140625,1499.4000244140625,11117052,RELIANCE,1445.9250122070312,1414.8780078125,68.98516713678346,Hold
2025-06-30,1500.5999755859375,1500.5999755859375,1524.800048828125,1496.0,1513.800048828125,8409527,RELIANCE,1450.2700134277343,1419.4000073242187,67.25957953263159,Hold
2025-07-01,1528.4000244140625,1528.4000244140625,1531.4000244140625,1500.0999755859375,1500.5999755859375,10368523,RELIANCE,1456.4150146484376,1424.0580078125,70.14697930187926,Sell
2025-07-02,1518.800048828125,1518.800048828125,1530.0,1508.699951171875,1528.4000244140625,6361002,RELIANCE,1461.1800170898437,1428.610009765625,69.33869806736251,Hold
2025-07-03,1517.800048828125,1517.800048828125,1531.9000244140625,1513.0,1520.800048828125,11283291,RELIANCE,1464.950018310547,1432.9660107421876,74.05029766472795,Sell
2025-07-04,1527.300048828125,1527.300048828125,1530.0,1517.199951171875,1524.0,6603501,RELIANCE,1469.1400207519532,1437.4800122070312,73.99463806970509,Sell
2025-07-07,1541.5,1541.5,1544.800048828125,1525.0,1526.5999755859375,7251074,RELIANCE,1473.7750183105468,1442.30201171875,78.41322309891538,Sell
2025-07-08,1537.5999755859375,1537.5999755859375,1544.9000244140625,1530.199951171875,1536.0,7171261,RELIANCE,1478.7300170898438,1445.6780102539062,77.29813441256191,Sell
2025-07-09,1519.0,1519.0,1551.0,1510.0999755859375,1536.699951171875,8870660,RELIANCE,1482.2350158691406,1448.0640112304689,70.1837093769406,Sell
2025-07-10,1517.199951171875,1517.199951171875,1524.699951171875,1507.5,1519.699951171875,10047129,RELIANCE,1486.0150146484375,1450.3080102539063,64.072851474343,Hold
2025-07-11,1495.199951171875,1495.199951171875,1515.0,1490.300048828125,1512.0,7234991,RELIANCE,1489.3800109863282,1451.8160083007813,59.90709305182004,Hold
2025-07-14,1483.699951171875,1483.699951171875,1500.0,1479.0999755859375,1492.199951171875,10311846,RELIANCE,1491.6750061035157,1452.8640063476562,58.25386208814295,Hold
2025-07-15,1485.4000244140625,1485.4000244140625,1496.5,1482.4000244140625,1486.199951171875,8132454,RELIANCE,1494.385009765625,1454.1540063476561,54.905139189837406,Hold
2025-07-16,1485.5999755859375,1485.5999755859375,1491.0,1471.5,1473.0,10409983,RELIANCE,1497.160009765625,1455.746005859375,46.90489192458909,Hold
2025-07-17,1476.4000244140625,1476.4000244140625,1489.5999755859375,1473.9000244140625,1487.4000244140625,11854613,RELIANCE,1499.315008544922,1457.1340063476562,36.625518882378856,Hold
2025-07-18,1476.0,1476.0,1484.800048828125,1469.0999755859375,1484.800048828125,10296318,RELIANCE,1499.8050109863282,1459.1100073242187,40.63928043558842,Hold
2025-07-21,1428.5999755859375,1428.5999755859375,1476.0,1423.0999755859375,1465.0,22442744,RELIANCE,1498.3950073242188,1458.9520068359375,16.953626215852637,Buy
2025-07-22,1412.800048828125,1412.800048828125,1431.9000244140625,1410.699951171875,1427.4000244140625,20396320,RELIANCE,1496.4950073242187,1458.8940087890626,16.284976805080376,Buy
2025-07-23,1424.5999755859375,1424.5999755859375,1426.0,1414.4000244140625,1426.0,8354596,RELIANCE,1494.3600036621094,1458.8980078125,22.26186280885446,Buy
2025-07-24,1402.9000244140625,1402.9000244140625,1423.0,1396.0,1419.199951171875,14740507,RELIANCE,1489.7400024414062,1457.8720092773438,15.482757382652863,Buy
2025-07-25,1391.699951171875,1391.699951171875,1401.0,1384.0999755859375,1398.9000244140625,11854722,RELIANCE,1483.554998779297,1456.5780078125,7.731351550196948,Buy
2025-07-28,1387.5999755859375,1387.5999755859375,1407.800048828125,1385.0,1392.300048828125,7748361,RELIANCE,1477.9049987792969,1455.5140063476563,7.722637380785272,Buy
2025-07-29,1417.0999755859375,1417.0999755859375,1420.199951171875,1383.0,1383.0,10750072,RELIANCE,1472.3399963378906,1455.3640063476562,22.942096641087858,Buy
2025-07-30,1410.0999755859375,1410.0999755859375,1423.300048828125,1401.300048828125,1418.0999755859375,7209849,RELIANCE,1466.9049926757812,1454.9820068359375,22.325570245358335,Buy
2025-07-31,1390.199951171875,1390.199951171875,1402.5999755859375,1382.199951171875,1388.0999755859375,17065827,RELIANCE,1460.5249877929687,1454.5980053710937,22.570518920270317,Buy
2025-08-01,1393.699951171875,1393.699951171875,1405.9000244140625,1384.300048828125,1386.9000244140625,10321171,RELIANCE,1453.8449829101562,1453.9360034179688,25.4634547647383,Sell
2025-05-21,1807.390380859375,1822.5,1826.5,1805.300048828125,1813.0,6849562,BHARTIARTL,1847.3150024414062,1769.547001953125,43.46608885225853,Hold
2025-05-22,1816.2166748046875,1831.4000244140625,1836.699951171875,1816.300048828125,1819.9000244140625,6496923,BHARTIARTL,1844.8050048828125,1773.8100024414061,47.3248534670871,Hold
2025-05-23,1816.5140380859375,1831.699951171875,1841.800048828125,1821.5,1825.0,3460945,BHARTIARTL,1844.1100036621094,1777.9060009765626,44.21584336793845,Hold
2025-05-26,1832.083984375,1847.4000244140625,1850.0,1830.9000244140625,1834.0,3254715,BHARTIARTL,1845.6200073242187,1782.2400024414062,40.33189729010143,Hold
2025-05-27,1828.513916015625,1843.800048828125,1857.5999755859375,1833.699951171875,1844.0,5847725,BHARTIARTL,1846.7200073242188,1786.4970043945314,40.419381545940965,Hold
2025-05-28,1840.7117919921875,1856.0999755859375,1867.0,1845.0999755859375,1848.0,3713699,BHARTIARTL,1848.3350036621093,1790.3600048828125,46.47939160522004,Hold
2025-05-29,1848.149658203125,1863.5999755859375,1867.0,1850.5,1858.0,5786774,BHARTIARTL,1848.2900024414062,1794.7750048828125,53.06450628465222,Hold
2025-05-30,1840.8109130859375,1856.199951171875,1867.0,1843.0,1854.0,16712960,BHARTIARTL,1848.6900024414062,1799.24900390625,46.86693183342275,Hold
2025-06-02,1838.7283935546875,1854.0999755859375,1859.0,1831.5,1844.0,3199499,BHARTIARTL,1848.0950012207031,1803.5480029296875,59.05895556875949,Hold
2025-06-03,1826.0345458984375,1841.300048828125,1869.5,1832.0,1867.0,5596977,BHARTIARTL,1845.1100036621094,1807.5910034179688,51.928327893983734,Hold
2025-06-04,1859.851806640625,1875.4000244140625,1884.5999755859375,1850.0,1855.0,5892170,BHARTIARTL,1844.0400024414062,1812.3560034179689,52.21384471086381,Hold
2025-06-05,1863.2236328125,1878.800048828125,1889.0,1868.5999755859375,1884.0,8999675,BHARTIARTL,1844.2350036621094,1815.8270043945313,73.9291342558033,Sell
2025-06-06,1854.6949462890625,1870.199951171875,1881.9000244140625,1867.300048828125,1872.0999755859375,4644174,BHARTIARTL,1845.325,1818.7150024414063,68.5754905096197,Hold
2025-06-09,1849.63720703125,1865.0999755859375,1875.0,1848.699951171875,1874.0,3649505,BHARTIARTL,1845.0399963378907,1821.6410009765625,70.75332042308122,Sell
2025-06-10,1841.7034912109375,1857.0999755859375,1875.5999755859375,1850.300048828125,1866.5999755859375,7925901,BHARTIARTL,1846.8649963378907,1824.1730004882813,63.328195342704596,Hold
2025-06-11,1844.77783203125,1860.199951171875,1866.5,1847.800048828125,1857.9000244140625,8907265,BHARTIARTL,1848.1649963378907,1826.6059985351562,61.612885124831784,Hold
2025-06-12,1828.910400390625,1844.199951171875,1883.0,1831.5999755859375,1871.9000244140625,7346031,BHARTIARTL,1847.0149963378906,1828.9959985351563,54.473874147823096,Hold
2025-06-13,1825.1419677734375,1840.4000244140625,1844.5999755859375,1815.0,1815.0,4613000,BHARTIARTL,1848.3349975585938,1831.1359985351562,47.26134166749448,Hold
2025-06-16,1845.8687744140625,1861.300048828125,1870.0,1838.800048828125,1842.0999755859375,5722187,BHARTIARTL,1850.4849975585937,1833.8789990234375,56.030330002406075,Hold
2025-06-17,1839.422607421875,1854.800048828125,1879.0,1847.5999755859375,1879.0,6561555,BHARTIARTL,1852.7799987792969,1835.8830004882811,49.53340723571501,Hold
2025-06-18,1850.4306640625,1865.9000244140625,1871.0,1843.0999755859375,1847.5999755859375,5069427,BHARTIARTL,1854.95,1838.2810009765626,50.804776207121606,Sell
2025-06-19,1861.4385986328125,1877.0,1879.0,1864.0999755859375,1872.0,4712312,BHARTIARTL,1857.229998779297,1840.952001953125,57.09415743921875,Hold
2025-06-20,1920.6435546875,1936.699951171875,1949.0,1874.0,1880.0,16228526,BHARTIARTL,1862.479998779297,1845.9530004882813,70.22528029268204,Sell
2025-06-23,1920.2469482421875,1936.300048828125,1949.0,1927.0999755859375,1930.0,2946463,BHARTIARTL,1866.925,1850.2710009765624,74.76540582373997,Sell
2025-06-24,1917.5693359375,1933.5999755859375,1963.0,1929.0999755859375,1950.9000244140625,6837210,BHARTIARTL,1871.4149963378907,1854.6319995117187,68.14214046313688,Hold
2025-06-25,1949.303955078125,1965.5999755859375,1970.0,1938.0,1942.0,4152765,BHARTIARTL,1876.8899963378906,1858.8119995117188,72.96295841791606,Sell
2025-06-26,1997.600341796875,2014.300048828125,2018.4000244140625,1966.300048828125,1970.0,9413241,BHARTIARTL,1884.425,1863.1219995117187,81.44919026463326,Sell
2025-06-27,2010.2940673828125,2027.0999755859375,2039.0,2008.5999755859375,2010.0,6405854,BHARTIARTL,1892.9700012207031,1867.2119995117187,84.2061092942598,Sell
2025-06-30,1992.939208984375,2009.5999755859375,2023.9000244140625,2000.199951171875,2018.0,5597484,BHARTIARTL,1900.7450012207032,1869.6219995117187,80.95820562941347,Sell
2025-07-01,2002.657958984375,2019.4000244140625,2030.800048828125,2006.9000244140625,2009.0,3769165,BHARTIARTL,1909.65,1872.3419995117188,81.46248024800067,Sell
2025-07-02,2016.4427490234375,2033.300048828125,2045.800048828125,2018.300048828125,2037.0,6513288,BHARTIARTL,1917.5450012207032,1875.9640014648437,87.684370517843,Sell
2025-07-03,2002.558837890625,2019.300048828125,2044.9000244140625,2012.9000244140625,2041.800048828125,5558647,BHARTIARTL,1924.570001220703,1878.7180029296876,84.25891251283936,Sell
2025-07-04,2000.4761962890625,2017.199951171875,2036.5,2005.0999755859375,2027.0,2178315,BHARTIARTL,1931.9200012207032,1882.1500024414063,82.17083593209205,Sell
2025-07-07,2017.037841796875,2033.9000244140625,2036.0,2010.5999755859375,2018.0,4165432,BHARTIARTL,1940.3600036621094,1886.48400390625,85.4653245545886,Sell
2025-07-08,2013.1700439453125,2030.0,2035.0,2014.800048828125,2026.0,3624619,BHARTIARTL,1949.0050048828125,1890.6480029296874,83.44880987748688,Sell
2025-07-09,2002.9554443359375,2019.699951171875,2040.699951171875,1998.5,2035.0,2937734,BHARTIARTL,1956.9800048828124,1894.5660009765625,79.18196496560566,Sell
2025-07-10,1948.213134765625,1964.5,2028.5999755859375,1962.300048828125,2028.5999755859375,5695845,BHARTIARTL,1962.9950073242187,1896.5660009765625,55.791670947600366,Hold
2025-07-11,1905.96630859375,1921.9000244140625,1959.0999755859375,1914.199951171875,1942.0,13103980,BHARTIARTL,1967.0700073242188,1898.0400024414062,47.448616545223715,Hold
2025-07-14,1904.974609375,1920.9000244140625,1927.5,1900.199951171875,1915.0,5269381,BHARTIARTL,1970.0500061035157,1899.1380029296874,47.73619605737169,Hold
2025-07-15,1918.164306640625,1934.199951171875,1943.0,1923.199951171875,1924.800048828125,4163140,BHARTIARTL,1974.020001220703,1899.802001953125,44.00305501973033,Hold
2025-07-16,1920.54443359375,1936.5999755859375,1944.0,1928.800048828125,1944.0,4211258,BHARTIARTL,1977.554998779297,1900.5980004882813,31.972150990978136,Hold
2025-07-17,1913.9000244140625,1929.9000244140625,1944.9000244140625,1927.5999755859375,1943.699951171875,6256455,BHARTIARTL,1980.2,1901.6980004882812,26.790858840414458,Buy
2025-07-18,1901.0,1901.0,1916.0,1891.800048828125,1915.0999755859375,4643961,BHARTIARTL,1978.4150024414062,1902.75,25.407633258605856,Buy
2025-07-21,1909.199951171875,1909.199951171875,1919.9000244140625,1892.5999755859375,1894.800048828125,5109654,BHARTIARTL,1977.0599975585938,1903.517998046875,24.86313037851251,Buy
2025-07-22,1906.800048828125,1906.800048828125,1911.300048828125,1883.0,1909.199951171875,4513541,BHARTIARTL,1975.7200012207031,1905.2419995117189,19.547417010387434,Buy
2025-07-23,1943.800048828125,1943.800048828125,1949.0,1907.300048828125,1920.0,5194282,BHARTIARTL,1974.6300048828125,1907.4340014648437,33.63675423066056,Hold
2025-07-24,1936.0999755859375,1936.0999755859375,1970.4000244140625,1933.699951171875,1943.800048828125,4150685,BHARTIARTL,1970.7200012207031,1908.812001953125,32.83961051137817,Hold
2025-07-25,1937.9000244140625,1937.9000244140625,1952.699951171875,1925.0,1936.0999755859375,3896884,BHARTIARTL,1966.2600036621093,1911.2900024414062,28.3197736350063,Buy
2025-07-28,1890.300048828125,1890.300048828125,1930.0,1885.0,1930.0,3575044,BHARTIARTL,1960.2950073242187,1912.7300024414062,23.65144693230826,Buy
2025-07-29,1918.300048828125,1918.300048828125,1923.5999755859375,1880.0,1880.0,3748040,BHARTIARTL,1955.240008544922,1914.9180029296874,32.07214066929801,Hold
2025-07-30,1932.5999755859375,1932.5999755859375,1939.199951171875,1922.0999755859375,1934.0,5044683,BHARTIARTL,1950.2050048828125,1917.1200024414063,43.406355231492256,Hold
2025-07-31,1914.300048828125,1914.300048828125,1926.5,1895.5999755859375,1913.0,4674966,BHARTIARTL,1944.9550048828125,1918.7780029296875,48.253679925186965,Hold
2025-08-01,1884.4000244140625,1884.4000244140625,1919.699951171875,1878.0,1914.0,5192594,BHARTIARTL,1938.315008544922,1919.8320043945312,42.59634155158702,Hold
2025-05-21,1444.699951171875,1444.699951171875,1451.300048828125,1438.5,1442.9000244140625,5510460,ICICIBANK,1430.520001220703,1358.1130029296876,54.6949472604443,Hold
2025-05-22,1442.0999755859375,1442.0999755859375,1445.300048828125,1427.800048828125,1441.0999755859375,7245933,ICICIBANK,1431.4049987792969,1362.6410034179687,53.19148936170213,Hold
2025-05-23,1449.800048828125,1449.800048828125,1451.800048828125,1434.4000244140625,1442.199951171875,5203706,ICICIBANK,1433.7600036621093,1367.2760034179687,55.23077221631347,Hold
2025-05-26,1460.5999755859375,1460.5999755859375,1471.5999755859375,1455.0,1458.0,5608725,ICICIBANK,1436.55,1372.197001953125,57.12180404966269,Hold
2025-05-27,1446.4000244140625,1446.4000244140625,1463.0,1435.699951171875,1452.5,14842959,ICICIBANK,1437.429998779297,1376.8280029296875,52.570093457943926,Hold
2025-05-28,1453.800048828125,1453.800048828125,1458.0,1442.5,1447.5999755859375,8618343,ICICIBANK,1438.6299987792968,1380.9960034179687,54.13466895399059,Hold
2025-05-29,1456.5,1456.5,1462.9000244140625,1445.0,1456.5999755859375,15545514,ICICIBANK,1440.104998779297,1385.2470043945314,69.05297809546943,Hold
2025-05-30,1445.800048828125,1445.800048828125,1460.9000244140625,1444.300048828125,1459.9000244140625,11803975,ICICIBANK,1440.8900024414063,1389.1620043945313,48.94943534168288,Hold
2025-06-02,1450.5,1450.5,1460.0,1432.800048828125,1442.0,9458990,ICICIBANK,1441.945001220703,1392.7920043945312,58.62967782098531,Hold
2025-06-03,1437.9000244140625,1437.9000244140625,1455.0,1432.0,1454.9000244140625,11167345,ICICIBANK,1442.2600036621093,1396.1700048828125,54.736876440011024,Hold
2025-06-04,1431.0,1431.0,1440.0999755859375,1426.4000244140625,1437.4000244140625,8025388,ICICIBANK,1442.0400024414062,1398.5280053710937,40.64268176741524,Hold
2025-06-05,1454.800048828125,1454.800048828125,1459.0,1427.300048828125,1430.9000244140625,11385668,ICICIBANK,1443.0050048828125,1401.1900073242186,50.31647525563321,Hold
2025-06-06,1459.699951171875,1459.699951171875,1461.4000244140625,1442.0999755859375,1448.5999755859375,11580994,ICICIBANK,1446.5450012207032,1403.5220068359374,54.2359333802414,Hold
2025-06-09,1434.800048828125,1434.800048828125,1466.800048828125,1433.4000244140625,1465.0,11022031,ICICIBANK,1445.8600036621094,1405.0550073242186,48.7892056194214,Hold
2025-06-10,1422.9000244140625,1422.9000244140625,1441.699951171875,1416.5,1439.0,12905272,ICICIBANK,1445.4750061035156,1406.6390087890625,42.52401433031562,Hold
2025-06-11,1431.0,1431.0,1434.5,1418.5999755859375,1421.800048828125,7136877,ICICIBANK,1445.7150085449218,1408.5410083007812,46.33179151670059,Hold
2025-06-12,1425.199951171875,1425.199951171875,1436.5,1420.0,1430.5,7953247,ICICIBANK,1444.4350036621095,1410.3120068359376,41.76701675488324,Hold
2025-06-13,1416.0999755859375,1416.0999755859375,1421.5,1403.5999755859375,1403.5999755859375,7573103,ICICIBANK,1442.5400024414062,1411.6670068359374,34.935650552582075,Hold
2025-06-16,1426.9000244140625,1426.9000244140625,1429.0,1414.199951171875,1416.5999755859375,5451137,ICICIBANK,1441.4350036621095,1413.8360083007813,43.24323409784588,Hold
2025-06-17,1423.199951171875,1423.199951171875,1429.800048828125,1417.800048828125,1426.9000244140625,6970098,ICICIBANK,1440.6850036621095,1415.6750073242188,39.118019368046724,Hold
2025-06-18,1412.5999755859375,1412.5999755859375,1432.0,1410.199951171875,1417.0,6751745,ICICIBANK,1439.0800048828125,1417.336005859375,35.218834848184684,Hold
2025-06-19,1411.300048828125,1411.300048828125,1414.699951171875,1404.699951171875,1408.0,8849883,ICICIBANK,1437.5400085449219,1418.856005859375,37.598836688880965,Hold
2025-06-20,1427.0999755859375,1427.0999755859375,1433.300048828125,1410.199951171875,1411.300048828125,12408178,ICICIBANK,1436.4050048828126,1421.6470043945312,42.21036916152554,Hold
2025-06-23,1420.0999755859375,1420.0999755859375,1423.199951171875,1411.9000244140625,1417.0,5514384,ICICIBANK,1434.3800048828125,1424.0510034179688,43.84506678417845,Hold
2025-06-24,1424.0999755859375,1424.0999755859375,1435.9000244140625,1416.5,1427.699951171875,11188438,ICICIBANK,1433.2650024414063,1426.517001953125,47.56526720680907,Hold
2025-06-25,1425.800048828125,1425.800048828125,1428.9000244140625,1415.300048828125,1422.0,7527388,ICICIBANK,1431.8650024414062,1428.8000024414061,37.87623933159277,Hold
2025-06-26,1439.0999755859375,1439.0999755859375,1447.5,1421.699951171875,1424.800048828125,13617435,ICICIBANK,1430.9950012207032,1430.5780029296875,41.953126862646926,Hold
2025-06-27,1462.199951171875,1462.199951171875,1466.0,1437.0999755859375,1438.9000244140625,22532899,ICICIBANK,1431.8149963378905,1432.6940014648437,60.85574997823627,Sell
2025-06-30,1445.800048828125,1445.800048828125,1461.9000244140625,1442.300048828125,1461.800048828125,6325073,ICICIBANK,1431.5799987792968,1433.4760034179687,58.76054107012934,Sell
2025-07-01,1432.0,1432.0,1447.5999755859375,1429.5999755859375,1445.699951171875,7761449,ICICIBANK,1431.2849975585937,1433.9200024414063,50.36656917740302,Sell
2025-07-02,1427.800048828125,1427.800048828125,1451.0,1422.5999755859375,1432.199951171875,13372280,ICICIBANK,1431.125,1434.1460034179688,50.96442931140652,Sell
2025-07-03,1425.9000244140625,1425.9000244140625,1446.0999755859375,1423.699951171875,1432.0999755859375,10177738,ICICIBANK,1429.679998779297,1434.1760034179688,53.84014893360554,Sell
2025-07-04,1442.800048828125,1442.800048828125,1444.4000244140625,1421.0999755859375,1427.0,5066503,ICICIBANK,1428.8350036621093,1434.9780053710938,55.946164823436064,Sell
2025-07-07,1435.699951171875,1435.699951171875,1440.9000244140625,1429.5999755859375,1437.0,5177477,ICICIBANK,1428.8799987792968,1435.5960034179689,54.558721136261234,Sell
2025-07-08,1442.0,1442.0,1445.0,1430.0,1432.0,5315847,ICICIBANK,1429.8349975585938,1435.8600024414063,61.06929240543912,Sell
2025-07-09,1431.9000244140625,1431.9000244140625,1438.699951171875,1426.5999755859375,1436.199951171875,8827347,ICICIBANK,1429.8799987792968,1435.902001953125,57.2740039328027,Sell
2025-07-10,1424.0999755859375,1424.0999755859375,1439.0,1422.0999755859375,1436.800048828125,7795964,ICICIBANK,1429.825,1435.8440014648438,48.87724632967,Sell
2025-07-11,1421.9000244140625,1421.9000244140625,1428.0,1414.5999755859375,1422.0,7158015,ICICIBANK,1430.1150024414062,1435.6800024414063,50.69877645408623,Sell
2025-07-14,1423.0,1423.0,1424.9000244140625,1416.0999755859375,1424.9000244140625,5846154,ICICIBANK,1429.9200012207032,1435.552001953125,49.563155133981596,Sell
2025-07-15,1430.800048828125,1430.800048828125,1433.800048828125,1419.0,1421.0999755859375,6041457,ICICIBANK,1430.3000061035157,1435.5360034179687,51.89393939393939,Sell
2025-07-16,1426.4000244140625,1426.4000244140625,1429.199951171875,1419.0999755859375,1426.0,5649093,ICICIBANK,1430.990008544922,1435.3560034179689,44.84161612635804,Sell
2025-07-17,1418.699951171875,1418.699951171875,1423.199951171875,1409.5,1421.0,12927394,ICICIBANK,1431.3600036621094,1435.0200024414062,29.805050550845536,Sell
2025-07-18,1425.800048828125,1425.800048828125,1429.0,1408.5,1415.800048828125,11297246,ICICIBANK,1431.2950073242187,1435.7580029296876,39.83743871697664,Sell
2025-07-21,1465.800048828125,1465.800048828125,1467.699951171875,1437.0,1448.0,13867136,ICICIBANK,1433.580010986328,1436.10400390625,63.563385276754,Sell
2025-07-22,1473.5999755859375,1473.5999755859375,1482.0,1469.699951171875,1474.0999755859375,8930165,ICICIBANK,1436.0550109863282,1436.96400390625,67.86264172071105,Sell
2025-07-23,1488.5999755859375,1488.5999755859375,1490.0,1472.5999755859375,1482.9000244140625,11974174,ICICIBANK,1439.1950073242188,1438.2120043945313,72.18677323823445,Sell
2025-07-24,1483.4000244140625,1483.4000244140625,1488.699951171875,1478.0999755859375,1487.699951171875,6700578,ICICIBANK,1441.410009765625,1438.86400390625,65.66354427160599,Hold
2025-07-25,1477.0999755859375,1477.0999755859375,1500.0,1473.5999755859375,1500.0,8696077,ICICIBANK,1442.155010986328,1439.3260034179686,66.07141672455836,Hold
2025-07-28,1488.4000244140625,1488.4000244140625,1493.800048828125,1477.0999755859375,1477.0999755859375,7507479,ICICIBANK,1444.285009765625,1440.11400390625,67.3392993829892,Hold
2025-07-29,1486.199951171875,1486.199951171875,1489.800048828125,1475.4000244140625,1479.9000244140625,9776027,ICICIBANK,1446.9950073242187,1441.07400390625,71.56465882923283,Sell
2025-07-30,1482.4000244140625,1482.4000244140625,1488.5,1477.300048828125,1487.699951171875,7238625,ICICIBANK,1449.7250061035156,1441.8280053710937,73.91303477047003,Sell
2025-07-31,1481.4000244140625,1481.4000244140625,1494.5,1464.0,1469.9000244140625,12406146,ICICIBANK,1452.5000061035157,1442.6140063476562,74.64784743966277,Sell
2025-08-01,1471.5999755859375,1471.5999755859375,1485.0999755859375,1469.800048828125,1480.4000244140625,4416771,ICICIBANK,1453.9400024414062,1443.0500048828126,68.77893150020708,Hold
